CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
1601131246,16-031,ALTA VERAPAZ,COBAN,COLEGIO PRIVADO MIXTO TECNOLOGICO EN INFORMATICA,2A. C. 12-23 ZONA 4,79511459,MERCEDES JOSEFINA TORRES GALVEZ,DANIEL BERNARDO RAMIREZ GONZLEZ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA,ALTA VERAPAZ
1601131346,16-006,ALTA VERAPAZ,COBAN,COLEGIO PRIVADO MIXTO TECNOLOGICO EN INFORMATICA,2A. C. 12-23 ZONA 4,79511459,EFRAIN CAAL CUC,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ALTA VERAPAZ
1601139046,16-031,ALTA VERAPAZ,COBAN,LICEO MIGUEL ANGEL ASTURIAS,7A. C. 1-13 ZONA 3,79511103,MERCEDES JOSEFINA TORRES GALVEZ,JAYRON ARIEL COY CACAO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
1601139346,16-031,ALTA VERAPAZ,COBAN,LICEO PREUNIVERSITARIO DEL NORTE,2A. C. 6-41 ZONA 4,79417346,MERCEDES JOSEFINA TORRES GALVEZ,ALFREDO RODRIGO PAAU VSQUEZ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA,ALTA VERAPAZ
1601139446,16-031,ALTA VERAPAZ,COBAN,INSTITUTO PRIVADO MIXTO MONJA BLANCA,"DIAGONAL 3, 14-11 ZONA 2",79513896,MERCEDES JOSEFINA TORRES GALVEZ,EDWIN ARMANDO CATڎ CAAL,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1601140146,16-006,ALTA VERAPAZ,COBAN,COOPERACION MESOAMERICANA PARA EL DESARROLLO Y LA PAZ -COMADEP-,COBAN,52182313,EFRAIN CAAL CUC,---,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A DISTANCIA,ALTA VERAPAZ
1601146846,16-031,ALTA VERAPAZ,COBAN,COLEGIO NUESTRA SERA DE LA ESPERANZA,COLONIA EL ESFUERZO I ZONA 12,79510207,MERCEDES JOSEFINA TORRES GALVEZ,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601146946,16-031,ALTA VERAPAZ,COBAN,COLEGIO PRIVADO MIXTO TECNOLOGICO EN INFORMATICA,2A. C. 12-23 ZONA 4,79511459,MERCEDES JOSEFINA TORRES GALVEZ,DANIEL BERNARDO RAMIREZ GONZLEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1601149146,16-031,ALTA VERAPAZ,COBAN,COLEGIO LA LIBERTAD,BARRIO LA LIBERTAD ZONA 10,79511439,MERCEDES JOSEFINA TORRES GALVEZ,CHARLIM HAMILTӍ CAAL HERNNDEZ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601215646,16-031,ALTA VERAPAZ,COBAN,COLEGIO PARTICULAR MIXTO IMPERIAL,5A. C. 1-98 ZONA 3,57101061,MERCEDES JOSEFINA TORRES GALVEZ,HɃTOR WALDEMAR TOT COY,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601217146,16-031,ALTA VERAPAZ,COBAN,INSTITUTO MIXTO NUEVOS HORIZONTES,"6A. AV. 1-15, ZONA 4",00000000,MERCEDES JOSEFINA TORRES GALVEZ,FREDY EMILIO VSQUEZ MORALES,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
1601230246,16-031,ALTA VERAPAZ,COBAN,INSTITUTO PRIVADO MIXTO MONJA BLANCA,"DIAGONAL 3, 14-11 ZONA 2",79513896,MERCEDES JOSEFINA TORRES GALVEZ,EDWIN ARMANDO CATڎ CAAL,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
1601294746,NO DISPONIBLE,ALTA VERAPAZ,COBAN,INSTITUTO PRIVADO BASICO Y BACHILLERATO POR MADUREZ 'CARLOS V',5A. C. 1-98 ZONA 3,00000000,NO CONOCIDO,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601304146,16-005,ALTA VERAPAZ,COBAN,INSTITUTO DE BACHILLERATO ADS. AL INSTITUTO NORMAL MIXTO DEL NORTE EMILIO ROSALES PONCE,3AV. 6-23 ZONA 11,79521468,RUDY ADOLFO TOT OCH,VICTOR HUGO DOM͎GUEZ REYES,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601619046,16-031,ALTA VERAPAZ,COBAN,LICEO MIGUEL ANGEL ASTURIAS,7A. C. 1-13 ZONA 3,79511103,MERCEDES JOSEFINA TORRES GALVEZ,JAYRON ARIEL COY CACAO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601619146,16-031,ALTA VERAPAZ,COBAN,COLEGIO PRIVADO MIXTO TECNOLICO EN INFORMATICA,2A. C. 12-23 ZONA 4,79511459,MERCEDES JOSEFINA TORRES GALVEZ,JORGE SALVADOR JUREZ SIERRA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601730846,16-031,ALTA VERAPAZ,COBAN,COLEGIO PARTICULAR MIXTO IMPERIAL,"5A. C. 1-98, ZONA 3.",79514226,MERCEDES JOSEFINA TORRES GALVEZ,---,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ALTA VERAPAZ
1601829446,16-031,ALTA VERAPAZ,COBAN,LICEO PREUNIVERSITARIO DEL NORTE,3A. AV. 8-32 BARRIO LA LIBERTAD ZONA 10,79417346,MERCEDES JOSEFINA TORRES GALVEZ,OSCAR ALFREDO MOLINA Cڼ/TD>,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
1601831746,16-031,ALTA VERAPAZ,COBAN,LICEO DE COMPUTACION Y EDUCACION PARA EL HOGAR M.B.M.,3AV. 1-23 ZONA 4,79513444,MERCEDES JOSEFINA TORRES GALVEZ,MATILDE OCH CACAO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601833146,16-031,ALTA VERAPAZ,COBAN,LICEO PREUNIVERSITARIO DEL NORTE,3A. AV. 8-32 BARRIO LA LIBERTAD ZONA 10,79417346,MERCEDES JOSEFINA TORRES GALVEZ,ZOILA IMENA LӐEZ RODAS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1601833546,16-031,ALTA VERAPAZ,COBAN,COLEGIO DE INFORMATICA CENINFAV,12 AV. 2-12 ZONA 1,79545566,MERCEDES JOSEFINA TORRES GALVEZ,MARIA MAGDALENA BOL CU,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601881346,25-000,ALTA VERAPAZ,COBAN,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER),NO DISPONIBLE,00000000,SONIA HAYDEE REYES MONTERROSO,NO CONOCIDO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,ALTA VERAPAZ
1601906746,16-005,ALTA VERAPAZ,COBAN,ESCUELA NORMAL DE EDUCACION FISICA,CALZADA RABIN AJAU ZONA 11,79523686,RUDY ADOLFO TOT OCH,BERTA MARIA MENDEZ RODRIGUEZ,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
1601909546,16-031,ALTA VERAPAZ,COBAN,COLEGIO PRIVADO MIXTO TECNOLOGICO EN INFORMATICA,2A. C. 12-23 ZONA 4,79511459,MERCEDES JOSEFINA TORRES GALVEZ,DANIEL BERNARDO RAMIREZ GONZLEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601910246,16-031,ALTA VERAPAZ,COBAN,COLEGIO MIXTO EVANGELICO NAZARENO,6A. C. 8-10 ZONA 10 CERRITO EL CARACOL COBN,79511866,MERCEDES JOSEFINA TORRES GALVEZ,ANA MARIA YAT COY,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601926046,16-005,ALTA VERAPAZ,COBAN,ESCUELA DE FORMACION AGRICOLA,FINCA SAN JOSE LA COLONIA,52191386,RUDY ADOLFO TOT OCH,NO CONOCIDO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
1601954446,16-031,ALTA VERAPAZ,COBAN,COLEGIO BILINGUE DE INFANTES,3A. C. 7-07 ZONA 3,33836377,MERCEDES JOSEFINA TORRES GALVEZ,NANCY JOHANA HENGSTENBERG DELGADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601985146,16-031,ALTA VERAPAZ,COBAN,COLEGIO DE INFORMATICA CENINFAV,12AV. 2-12 ZONA 1,79521765,MERCEDES JOSEFINA TORRES GALVEZ,HɃTOR VIDAL BOL Cڼ/TD>,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1601989746,16-031,ALTA VERAPAZ,COBAN,COLEGIO PARTICULAR MIXTO VERAPAZ,KM.209.5 ENTRADA A COBAN,77367402,MERCEDES JOSEFINA TORRES GALVEZ,JORGE EDY GUTIERREZ PONCE,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601995646,16-031,ALTA VERAPAZ,COBAN,LICEO PREUNIVERSITARIO DEL NORTE,2A. C. 4-61 ZONA 4,79514754,MERCEDES JOSEFINA TORRES GALVEZ,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1601995846,16-031,ALTA VERAPAZ,COBAN,LICEO DR. RICARDO BRESSANI,1A. AV. 5-52 ZONA 2,79521920,MERCEDES JOSEFINA TORRES GALVEZ,BELSY CLARIBEL SANTISTEBAN ARCHILA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
1601999146,16-031,ALTA VERAPAZ,COBAN,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA (AMERG),6TA. AV. 1-27 ZONA 4,79520175,MERCEDES JOSEFINA TORRES GALVEZ,NO CONOCIDO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1602001346,16-006,ALTA VERAPAZ,SANTA CRUZ VERAPAZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SANTA ELENA,57767683,EFRAIN CAAL CUC,ERIK ROBERTO CڠPOP,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1602002046,16-006,ALTA VERAPAZ,SANTA CRUZ VERAPAZ,LICEO SANTA CRUZ,"C. 3 DE MAYO 2-67 ZONA 2, BARRIO SANTO TOMAS",50161328,EFRAIN CAAL CUC,AUGUSTO ALEXANDER RAX RODR͇UEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1602005346,16-006,ALTA VERAPAZ,SANTA CRUZ VERAPAZ,COLEGIO FUTURO AMANECER,"C. 3 DE MAYO 2-70, ZONA 1",59984909,EFRAIN CAAL CUC,BLANCA FLORIDALMA QUEJ CHIQUIN,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
1602005546,16-006,ALTA VERAPAZ,SANTA CRUZ VERAPAZ,LICEO SANTA CRUZ,"C. 3 DE MAYO 2-67, BARRIO SANTO TOMAS",42035694,EFRAIN CAAL CUC,AUGUSTO ALEXANDER RAX RODR͇UEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
1603003646,16-053,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO CHIYUC,00000000,ROBERTO DE JESUS LOPEZ ALVAREZ,EDY ROLANDO JOM COY,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603004746,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO SAN CRISTOBAL,"5A. C. 4-18 ZONA 1, BARRIO SANTA ANA, SAN CRISTAL VERAPAZ",79504134,OLGA MARINA BUC,DANILO COC POP,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1603005646,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,INSTITUTO TECNOLOGICO VOCACIONAL MARCO TULIO DE LA CRUZ MORALES,"2A. C. ZONA 4, BARRIO SAN FELIPE",79504929,OLGA MARINA BUC,RIGOBERTO HIGINIO SURAM JOM,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603007646,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOLICAS,3A. C. 0-43 ZONA 3 BARRIO SAN SEBASTIAN,44848051,OLGA MARINA BUC,CARLOS SALVATIERRA SANTOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603007746,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOLICAS,3A. C. 0-43 ZONA 3 BARRIO SAN SEBASTIAN,32386711,OLGA MARINA BUC,MASSENA OSWALDO SAGASTUME PORTOCARRERO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603008246,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOLICAS,"3A. C. 0-43 ZONA 3, BARRIO SAN SEBASTIN",59070869,OLGA MARINA BUC,MARCO AUGUSTO JOM CAAL,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603008346,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOLICAS,"3A. C. 0-43 ZONA 3, BARRIO SAN SEBASTIN",59070869,OLGA MARINA BUC,MARCO AUGUSTO JOM CAAL,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603008746,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA CON ORIENTACION EN ARTES Y OFICIOS,CASER PANTOCAN,55288589,OLGA MARINA BUC,JOEL DAVID LEM SURM,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603008846,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO GALILEO GALILEI,"2A. C., 2A. AV. ZONA 3, BARRIO SAN SEBASTIAN",45160662,OLGA MARINA BUC,MARCO TULIO DE LA CRUZ MORALES,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1603009246,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO DE CIENCIAS APLICADAS DR. CARLOS ALDANA MENDOZA,"4. AV., ENTRE O Y 1 C. ZONA 4, BARRIO SAN FELIPE",31479184,OLGA MARINA BUC,JUAN GABRIEL CAL SURM,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603009346,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,"INSTITUTO TECNOLOGICO VOCACIONAL ""MARCO TULIO DE LA CRUZ MORALES""","2A. C. 4-45 ZONA 4, BARRIO SAN FELIPE",79504929,OLGA MARINA BUC,RIGOBERTO HIGINIO SURAM JOM,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1603009546,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO LA PUPILA DEL CIELO,"4A. C. A 2-17, ENCLAVADO ZONA 2, COLONIA PAN|/TD>",33801345,OLGA MARINA BUC,MARIO RENE CAL SUN,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603009746,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOLICAS,3A. C. 0-43 ZONA 3 BARRIO SAN SEBASTIAN,77923223,OLGA MARINA BUC,MASSENA OSWALDO SAGASTUME PORTOCARRERO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1603010446,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO DE CIENCIAS APLICADAS DR. CARLOS ALDANA MENDOZA,"4. AV., ENTRE O Y 1 C. ZONA 4, BARRIO SAN FELIPE",79504090,OLGA MARINA BUC,DELMY DAMARIZ CHOC LӐEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
1603010546,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO DE CIENCIAS APLICADAS DR. CARLOS ALDANA MENDOZA,"4. AV., ENTRE O Y 1 C. ZONA 4, BARRIO SAN FELIPE",79504090,OLGA MARINA BUC,JUAN GABRIEL CAL SURM,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1603010646,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO DE CIENCIAS APLICADAS DR. CARLOS ALDANA MENDOZA,"4. AV., ENTRE O Y 1 C. ZONA 4, BARRIO SAN FELIPE",79504090,OLGA MARINA BUC,JUAN GABRIEL CAL SURM,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
1603010846,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOLICAS,"3A. C. 0-43 ZONA 3, BARRIO SAN SEBASTIN",77923223,OLGA MARINA BUC,MASSENA OSWALDO SAGASTUME PORTOCARRERO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
1603010946,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOLICAS,"3A. C. 0-43 ZONA 3, BARRIO SAN SEBASTIN",77923223,OLGA MARINA BUC,MYNOR WALTER JOM COY,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ALTA VERAPAZ
1603011046,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO GALILEO GALILEI,"2A. C., 2A. AV. ZONA 3, BARRIO SAN SEBASTIAN",79504337,OLGA MARINA BUC,MARIA ANGELICA GOMEZ CHAVEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
1603013946,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,"INSTITUTO TECNOLICO VOCACIONAL ""MARCO TULIO DE LA CRUZ MORALES""","2A. C. 4-45 ZONA 4, BARRIO SAN FELIPE",79504929,OLGA MARINA BUC,RIGOBERTO HIGINIO SURAM JOM,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
1603015846,16-050,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,CENTRO DE EDUCACI EXTRAESCOLAR -CEEX-,COLONIA PANTOCN,46280307,MAXIMILIANO CHUB ICAL,SARA FLORIDALMA CڠTIUL,PRIVADO,RURAL,ABIERTA,BILINGUE,DOBLE,SEMIPRESENCIAL,ALTA VERAPAZ
1603024346,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOLOGICAS,"3A. C. 0-43 ZONA 3, BARRIO SAN SEBASTIAN",41705134,OLGA MARINA BUC,MASSENA OSWALDO SAGASTUME PORTOCARRERO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
1603024546,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO DE CIENCIAS APLICADAS DR. CARLOS ALDANA MENDOZA,"4A. AV., ENTRE 0 Y 1 C. ZONA 4, BARRIO SAN FELIPE",31479184,OLGA MARINA BUC,DELMY DAMARIZ CHOC LӐEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
1603024746,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO GALILEO GALILEI,"2A. C. 2A. AV. ZONA 3, BARRIO SAN SEBASTIAN",45160622,OLGA MARINA BUC,MARIA ANGELICA GOMEZ CHAVEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
1603025946,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,INSTITUTO TECNOLICO VOCACIONAL MARCO TULIO DE LA CRUZ MORALES,"2A. C. 4-45 ZONA 4, BARRIO SAN FELIPE",79504929,OLGA MARINA BUC,RIGOBERTO HIGINIO SURAM JOM,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603026246,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO LA PUPILA DEL CIELO,"4A. C. A 2-17, ENCLAVADO ZONA 2, COLONIA PAN|/TD>",33801345,OLGA MARINA BUC,MARIO RENE CAL SUN,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
1603026346,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO LA PUPILA DEL CIELO,"4A. C. A 2-17, ENCLAVADO ZONA 2, COLONIA PAN|/TD>",33801345,OLGA MARINA BUC,MARIO RENE CAL SUN,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1603026546,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO SAN CRISTAL,"5A. C. 4-18 ZONA 1, BARRIO SANTA ANA",57332422,OLGA MARINA BUC,DANILO COC POP,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
1603026646,16-050,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,CENTRO DE EDUCACI EXTRAESCOLAR -CEEX-,CASER CHILLEY,45552665,MAXIMILIANO CHUB ICAL,HENRY MANUEL HIDALGO SACB|/TD>,OFICIAL,RURAL,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
1603138846,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO 'MESON',8A. AV. 6-00 ZONA 1,7950402779504028,OLGA MARINA BUC,LUIS EMILIO SOLARES MARROQUIN,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603142946,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO GALILEO GALILEI,"2A. C., 2A. AV. ZONA 3, BARRIO SAN SEBASTIAN",79504337,OLGA MARINA BUC,MARIA ANGELICA GOMEZ CHAVEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603152046,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO GALILEO GALILEI,"2A. C., 2A. AV. ZONA 3, BARRIO SAN SEBASTIAN",45160662,OLGA MARINA BUC,MARIA ANGELICA GOMEZ CHAVEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
1603160746,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO GALILEO GALILEI,1A. AV. 3-62 ZONA 4 BARRIO SAN FELIPE,56377425,OLGA MARINA BUC,MARCO TULIO DE LA CRUZ MORALES,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ALTA VERAPAZ
1603988446,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO SAN CRISTOBAL,"5A. C. 4-18 ZONA 1, BARRIO SANTA ANA",79504134,OLGA MARINA BUC,DANILO COC POP,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603988546,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO SAN CRISTOBAL,"5A. C. 4-18 ZONA 1, BARRIO SANTA ANA",79504134,OLGA MARINA BUC,DANILO COC POP,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
1603988646,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO SAN CRISTOBAL,0 AV. 1-71 ZONA 5 BARRIO SAN CRISTOBAL,79504134,OLGA MARINA BUC,GLADIS YOLANDA MORN LEM,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
